Date,Competition,Home team,Score,Away team
31/10/14,PRE,St. Johnstone,2-1,Motherwell
08/11/14,PRE,Dundee,1-1,St. Johnstone
22/11/14,PRE,St. Johnstone,2-1,Ross County
29/11/14,FAC,St. Johnstone,2-1,Ross County
06/12/14,PRE,St. Mirren,0-1,St. Johnstone
13/12/14,PRE,Kilmarnock,0-1,St. Johnstone
20/12/14,PRE,St. Johnstone,1-0,Inverness CT
27/12/14,PRE,St. Johnstone,2-1,Dundee United
01/01/15,PRE,Aberdeen,2-0,St. Johnstone
04/01/15,PRE,St. Johnstone,0-1,Hamilton Academical
17/01/15,PRE,St. Johnstone,2-0,Partick Thistle
